"id","country","geolocation","level","adm1","location","disastertype","continent"
8415,"France","49.612320, 2.655940",2,"hauts-de-france","nord-pas-de-calais","extreme temperature","Europe"
8416,"France","43.500000, 1.333330",2,"occitanie","midi-pyrenees","extreme temperature","Europe"
8417,"France","45.500000, 1.833330",3,"nouvelle-aquitaine","limousin","extreme temperature","Europe"
8418,"France","43.183622, 3.005605",2,"occitanie","midi-pyrenees provinces","extreme temperature","Europe"
8419,"France","49.612320, 2.655940",2,"hauts-de-france","nord-pas-de-calais","extreme temperature","Europe"
8420,"France","45.500000, 1.833330",3,"nouvelle-aquitaine","limousin","extreme temperature","Europe"
8421,"France","49.612320, 2.655940",2,"hauts-de-france","nord-pas-de-calais","extreme temperature","Europe"
8422,"France","43.183622, 3.005605",2,"occitanie","midi-pyrenees provinces","extreme temperature","Europe"
8423,"France","45.500000, 1.833330",3,"nouvelle-aquitaine","limousin","extreme temperature","Europe"
8424,"Germany","51.050000, 13.750000",2,"sachsen","dresden district","extreme temperature","Europe"
8425,"Germany","48.943770, 10.929966",2,"bayern","mittelfranken district","extreme temperature","Europe"
8426,"Argentina","-34.609260, -58.386720",2,"buenos aires","patagonia","extreme temperature","Americas"
8427,"Germany","51.341980, 12.374980",2,"sachsen","leipzig district","extreme temperature","Europe"
8428,"Germany","53.315663, 13.946630",2,"brandenburg","gruenow city","extreme temperature","Europe"
8429,"Germany","52.374551, 9.738084",2,"niedersachsen","hanover city","extreme temperature","Europe"
8430,"Germany","51.380511, 11.601237",3,"sachsen-anhalt","querfurt area","extreme temperature","Europe"
8431,"Germany","50.040600, 8.556030",2,"hessen","frankfurt airport","extreme temperature","Europe"
8432,"Germany","50.000000, 8.750000",2,"hessen","darmstadt district","extreme temperature","Europe"
8433,"Greece","40.394238, 22.247153",2,"macedonia and thrace","kentriki makedonia","extreme temperature","Europe"
8434,"Greece","38.593495, 20.513963",2,"peloponnese, western greece and the ionian islands","dytiki ellada","extreme temperature","Europe"
8435,"Greece","40.266950, 21.324460",2,"epirus and western macedonia","dytiki makedonia","extreme temperature","Europe"
8436,"Greece","37.051110, 22.007780",2,"peloponnese, western greece and the ionian islands","ionioi nisoi","extreme temperature","Europe"
8437,"Greece","38.970395, 26.387634",2,"aegean","voreio aigaio","extreme temperature","Europe"
8438,"Greece","36.452791, 28.221836",2,"aegean","notio aigaio provinces","extreme temperature","Europe"
8439,"Greece","38.600164, 22.984842",2,"thessaly and central greece","sterea ellada","extreme temperature","Europe"
8440,"Greece","38.600164, 22.984842",2,"thessaly and central greece","sterea ellada","extreme temperature","Europe"
8441,"Greece","38.593495, 20.513963",2,"peloponnese, western greece and the ionian islands","dytiki ellada","extreme temperature","Europe"
8442,"Greece","38.970395, 26.387634",2,"aegean","voreio aigaio provinces","extreme temperature","Europe"
8443,"Greece","40.266950, 21.324460",2,"epirus and western macedonia","dytiki makedonia","extreme temperature","Europe"
8444,"Greece","36.452791, 28.221836",2,"aegean","notio aigaio","extreme temperature","Europe"
8445,"Greece","38.600164, 22.984842",2,"thessaly and central greece","sterea elleda","extreme temperature","Europe"
8446,"Greece","40.394238, 22.247153",2,"macedonia and thrace","kentriki makedonia","extreme temperature","Europe"
8447,"Greece","37.051110, 22.007780",2,"peloponnese, western greece and the ionian islands","ionioi nisoi","extreme temperature","Europe"
8448,"Greece","38.593495, 20.513963",2,"peloponnese, western greece and the ionian islands","dytiki ellada","extreme temperature","Europe"
8449,"Argentina","-37.996975, -57.549104",2,"buenos aires","mar del plata city","extreme temperature","Americas"
8450,"Argentina","-32.949889, -60.698773",2,"santa fe","rosario district","extreme temperature","Americas"
8451,"India","34.071745, 74.804321",2,"jammu and kashmir","srinagar city","extreme temperature","Asia"
8452,"India","31.973713, 77.144503",2,"himachal pradesh","kullu district","extreme temperature","Asia"
8453,"India","25.754898, 82.687056",2,"uttar pradesh","jaunpur","extreme temperature","Asia"
8454,"India","30.910111, 77.096691",2,"himachal pradesh","solan districts","extreme temperature","Asia"
8455,"India","25.442188, 81.840920",2,"uttar pradesh","allahabad","extreme temperature","Asia"
8456,"India","31.197414, 77.630738",2,"himachal pradesh","shimla","extreme temperature","Asia"
8457,"India","26.938640, 81.327400",3,"uttar pradesh","bara banki districts","extreme temperature","Asia"
8458,"India","16.416670, 80.250000",2,"andhra pradesh","guntur districts","extreme temperature","Asia"
8459,"India","17.680090, 83.201610",3,"andhra pradesh","vishakhapatnam","extreme temperature","Asia"
8460,"India","16.421557, 80.963569",2,"andhra pradesh","krishna","extreme temperature","Asia"
8461,"India","17.064674, 79.279673",2,"telangana","nalgonda","extreme temperature","Asia"
8462,"India","17.974507, 79.611362",2,"telangana","warangal","extreme temperature","Asia"
8463,"India","16.299740, 80.457290",2,"andhra pradesh","guntur","extreme temperature","Asia"
8464,"India","19.672030, 78.535900",2,"telangana","adilabad","extreme temperature","Asia"
8465,"India","17.200029, 80.355271",2,"telangana","khammam","extreme temperature","Asia"
8466,"India","18.439150, 79.128560",2,"telangana","karimnagar","extreme temperature","Asia"
8467,"India","15.489291, 79.612273",2,"andhra pradesh","prakasam","extreme temperature","Asia"
8468,"India","16.960360, 82.238090",2,"andhra pradesh","east godavari","extreme temperature","Asia"
8469,"India","17.680090, 83.201610",3,"andhra pradesh","vishakhapatnam","extreme temperature","Asia"
8470,"India","18.671540, 78.098800",2,"telangana","nizamabad","extreme temperature","Asia"
8471,"India","17.000000, 81.166670",2,"andhra pradesh","west godavari districts","extreme temperature","Asia"
8472,"India","29.450000, 77.583330",2,"uttar pradesh","muzaffarnagar district","extreme temperature","Asia"
8473,"Italy","43.768698, 11.256929",3,"toscana","firenze district","extreme temperature","Europe"
8474,"Italy","40.353291, 18.174015",2,"apulia","lecce district","extreme temperature","Europe"
8475,"Italy","45.463618, 9.188116",2,"lombardia","milano","extreme temperature","Europe"
8476,"Italy","45.817628, 8.826384",2,"lombardia","varese districts","extreme temperature","Europe"
8477,"Italy","44.407062, 8.933989",2,"liguria","genova district","extreme temperature","Europe"
8478,"Italy","45.364587, 7.620895",2,"piemonte","torino district","extreme temperature","Europe"
8479,"Italy","45.466900, 9.208500",2,"lombardia","milano district","extreme temperature","Europe"
8480,"Italy","41.837832, 12.585392",2,"lazio","roma district","extreme temperature","Europe"
8481,"Italy","46.496715, 11.358005",2,"trentino-alto adige","bolzano district","extreme temperature","Europe"
8482,"Italy","45.466900, 9.208500",2,"lombardia","milano district","extreme temperature","Europe"
8483,"Italy","40.839983, 14.252542",2,"campania","napoli district","extreme temperature","Europe"
8484,"Italy","45.438353, 10.991713",2,"veneto","verona district","extreme temperature","Europe"
8485,"Italy","45.653597, 13.778515",2,"friuli-venezia giulia","trieste district","extreme temperature","Europe"
8486,"Italy","45.364587, 7.620895",2,"piemonte","torino district","extreme temperature","Europe"
8487,"Italy","41.837832, 12.585392",2,"lazio","roma district","extreme temperature","Europe"
8488,"Italy","38.192332, 15.555523",2,"sicily","messina district","extreme temperature","Europe"
8489,"Italy","45.466900, 9.208500",2,"lombardia","milano district","extreme temperature","Europe"
8490,"Japan","34.689428, 135.195757",2,"hyogo","kobe city","extreme temperature","Asia"
8491,"Japan","33.841673, 132.765797",2,"ehime","shikoko isl.","extreme temperature","Asia"
8492,"Japan","35.694548, 139.982422",2,"chiba","funabashi","extreme temperature","Asia"
8493,"Japan","36.244856, 139.542209",2,"gunma","tatebayashi","extreme temperature","Asia"
8494,"Japan","36.311396, 139.196711",2,"gunma","isesaki city","extreme temperature","Asia"
8495,"Japan","35.046856, 138.081853",2,"shizuoka","kawanehoncho","extreme temperature","Asia"
8496,"Japan","36.147306, 139.388646",2,"saitama","kumagaya","extreme temperature","Asia"
8497,"Kazakhstan","49.971430, 82.605860",2,"east kazakhstan","ust kamenogorsk area","extreme temperature","Asia"
8498,"Kazakhstan","54.866670, 69.150000",2,"north kazakhstan","petropavlovsk city","extreme temperature","Asia"
8499,"Kazakhstan","49.975528, 82.591337",2,"east kazakhstan","semey city area district","extreme temperature","Asia"
8500,"Kazakhstan","50.243103, 74.768921",2,"qaraghandy","bukhar-zhyrau district","extreme temperature","Asia"
8501,"South Korea","37.500600, 130.860590",2,"gyeongsangbuk-do","ulleungedo","extreme temperature","Asia"
8502,"North Korea","39.543060, 127.291940",2,"hamgyong-namdo","kumya county","extreme temperature","Asia"
8503,"Latvia","56.926694, 24.164959",2,"riga","ogres","extreme temperature","Europe"
8504,"Latvia","56.664884, 22.490487",2,"kurzeme","saldus","extreme temperature","Europe"
8505,"Latvia","57.470280, 27.440111",2,"vidzeme","aluksnes","extreme temperature","Europe"
8506,"Latvia","56.506718, 21.001867",2,"kurzeme","liepajas","extreme temperature","Europe"
8507,"Latvia","57.537957, 25.422926",2,"vidzeme","valmieras","extreme temperature","Europe"
8508,"Latvia","57.180619, 26.753837",2,"vidzeme","gulbenes","extreme temperature","Europe"
8509,"Latvia","56.581773, 23.554093",2,"zemgale","jelgavas","extreme temperature","Europe"
8510,"Latvia","55.874818, 26.536062",2,"latgale","daugavpils","extreme temperature","Europe"
8511,"Latvia","56.323913, 23.055334",2,"zemgale","dobeles","extreme temperature","Europe"
8512,"Latvia","57.530534, 25.423433",2,"vidzeme","cesu","extreme temperature","Europe"
8513,"Latvia","56.471208, 25.874924",2,"zemgale","jekabpils","extreme temperature","Europe"
8514,"Latvia","56.853130, 26.220311",2,"vidzeme","madonas","extreme temperature","Europe"
8515,"Latvia","57.000032, 24.123578",2,"riga","limbazu","extreme temperature","Europe"
8516,"Latvia","56.559401, 25.327524",2,"zemgale","aizkraukles","extreme temperature","Europe"
8517,"Latvia","55.934860, 26.542760",2,"latgale","preilu","extreme temperature","Europe"
8518,"Latvia","57.327993, 21.576794",2,"kurzeme","ventspils provinces","extreme temperature","Europe"
8519,"Latvia","55.714770, 26.470260",2,"zemgale","bauskas","extreme temperature","Europe"
8520,"Latvia","57.548929, 25.436200",2,"vidzeme","valkas","extreme temperature","Europe"
8521,"Latvia","56.967201, 21.970003",2,"kurzeme","kuldigas","extreme temperature","Europe"
8522,"Latvia","55.934860, 26.542760",2,"latgale","balvu","extreme temperature","Europe"
8523,"Latvia","56.389788, 28.118103",2,"latgale","ludzas","extreme temperature","Europe"
8524,"Latvia","55.899296, 27.186079",2,"latgale","kraslavas","extreme temperature","Europe"
8525,"Latvia","56.554876, 26.915486",2,"latgale","rezeknes","extreme temperature","Europe"
8526,"Latvia","57.242925, 22.588302",2,"kurzeme","talsu","extreme temperature","Europe"
8527,"Latvia","56.932810, 24.070368",2,"riga","tukuma","extreme temperature","Europe"
8528,"Latvia","56.559401, 25.327524",2,"zemgale","aizkraukles","extreme temperature","Europe"
8529,"Latvia","57.180619, 26.753837",2,"vidzeme","gulbenes","extreme temperature","Europe"
8530,"Latvia","57.242925, 22.588302",2,"kurzeme","talsu","extreme temperature","Europe"
8531,"Latvia","56.967201, 21.970003",2,"kurzeme","kuldigas","extreme temperature","Europe"
8532,"Latvia","57.530534, 25.423433",2,"vidzeme","cesu","extreme temperature","Europe"
8533,"Latvia","56.926694, 24.164959",2,"riga","ogres","extreme temperature","Europe"
8534,"Latvia","57.537957, 25.422926",2,"vidzeme","valmieras","extreme temperature","Europe"
8535,"Latvia","56.664884, 22.490487",2,"kurzeme","saldus","extreme temperature","Europe"
8536,"Latvia","56.471208, 25.874924",2,"zemgale","jekabpils","extreme temperature","Europe"
8537,"Latvia","55.874818, 26.536062",2,"latgale","daugavpils","extreme temperature","Europe"
8538,"Latvia","56.323913, 23.055334",2,"zemgale","dobeles","extreme temperature","Europe"
8539,"Latvia","56.554876, 26.915486",2,"latgale","rezeknes","extreme temperature","Europe"
8540,"Latvia","55.934860, 26.542760",2,"latgale","preilu","extreme temperature","Europe"
8541,"Latvia","56.389788, 28.118103",2,"latgale","ludzas","extreme temperature","Europe"
8542,"Latvia","57.000032, 24.123578",2,"riga","limbazu","extreme temperature","Europe"
8543,"Latvia","55.934860, 26.542760",2,"latgale","balvu","extreme temperature","Europe"
8544,"Latvia","55.899296, 27.186079",2,"latgale","kraslavas","extreme temperature","Europe"
8545,"Latvia","56.932810, 24.070368",2,"riga","tukuma","extreme temperature","Europe"
8546,"Latvia","55.714770, 26.470260",2,"zemgale","bauskas","extreme temperature","Europe"
8547,"Latvia","56.581773, 23.554093",2,"zemgale","jelgavas","extreme temperature","Europe"
8548,"Latvia","57.548929, 25.436200",2,"vidzeme","valkas","extreme temperature","Europe"
8549,"Latvia","57.327993, 21.576794",2,"kurzeme","ventspils provinces","extreme temperature","Europe"
8550,"Latvia","57.470280, 27.440111",2,"vidzeme","aluksnes","extreme temperature","Europe"
8551,"Latvia","56.506718, 21.001867",2,"kurzeme","liepajas","extreme temperature","Europe"
8552,"Latvia","56.853130, 26.220311",2,"vidzeme","madonas","extreme temperature","Europe"
8553,"Mongolia","49.633553, 92.940103",2,"uvs","zavxan","extreme temperature","Asia"
8554,"Mongolia","49.500000, 93.000000",2,"uvs","zavxan provinces","extreme temperature","Asia"
8555,"Mongolia","48.821060, 93.103190",2,"uvs","zavkhan","extreme temperature","Asia"
8556,"Austria","48.272215, 15.751691",2,"steiermark","niedterosterreich","extreme temperature","Europe"
8557,"Morocco","33.012248, -7.617050",2,"chaouia-ouardigha","settat district","extreme temperature","Africa"
8558,"Morocco","33.600426, -7.615369",2,"grand casablanca","casablanca district","extreme temperature","Africa"
8559,"Morocco","32.908220, -2.052080",2,"oriental","figuig district","extreme temperature","Africa"
8560,"Morocco","32.908220, -2.052080",2,"oriental","figuig district","extreme temperature","Africa"
8561,"Morocco","33.269178, -3.977102",2,"fes-boulemane","sefrou districts","extreme temperature","Africa"
8562,"Morocco","35.064570, -3.651330",3,"oriental","rif region","extreme temperature","Africa"
8563,"Morocco","31.961560, -6.571090",2,"tadla-azilal","azilal district","extreme temperature","Africa"
8564,"Morocco","33.363760, -4.728960",2,"fes-boulemane","boulemane","extreme temperature","Africa"
8565,"Morocco","35.251650, -3.937230",2,"taza-al hoceima-taounate","al hoceima district","extreme temperature","Africa"
8566,"Morocco","31.625030, -7.992958",2,"marrakech-tensift-al haouz","chichaoua district","extreme temperature","Africa"
8567,"Morocco","32.908220, -2.052080",2,"oriental","figuig district","extreme temperature","Africa"
8568,"Morocco","31.961560, -6.571090",2,"tadla-azilal","azilal district","extreme temperature","Africa"
8569,"Morocco","30.390285, -9.533287",2,"souss-massa-draa","ouarzazate","extreme temperature","Africa"
8570,"Morocco","30.417131, -9.599245",2,"souss-massa-draa","agadir","extreme temperature","Africa"
8571,"Morocco","30.466079, -8.872511",2,"souss-massa-draa","taroudant","extreme temperature","Africa"
